FAIL	./app/scripts/main.js (51)
./app/scripts/modules/physics/behaviors.js:51:5	Expected 'return' at column 9, not column 5.
./app/scripts/modules/physics/behaviors.js:52:7	Expected 'init' at column 13, not column 7.
./app/scripts/modules/physics/behaviors.js:53:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/behaviors.js:54:9	Expected 'parent' at column 17, not column 9.
./app/scripts/modules/physics/behaviors.js:55:7	Expected '}' at column 13, not column 7.
./app/scripts/modules/physics/behaviors.js:55:7	Too many errors. (19% scanned).
FAIL	./app/scripts/modules/physics/bodies.js (51)
./app/scripts/modules/physics/bodies.js:2:3	Expected 'use strict' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:4:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:5:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:5:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bodies.js:7:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:7:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bodies.js:8:5	Expected 'x' at column 13, not column 5.
./app/scripts/modules/physics/bodies.js:9:5	Expected 'y' at column 13, not column 5.
./app/scripts/modules/physics/bodies.js:10:5	Expected 'angle' at column 13, not column 5.
./app/scripts/modules/physics/bodies.js:11:5	Expected 'vx' at column 13, not column 5.
./app/scripts/modules/physics/bodies.js:12:5	Expected 'vy' at column 13, not column 5.
./app/scripts/modules/physics/bodies.js:13:3	Expected '}' at column 9, not column 3.
./app/scripts/modules/physics/bodies.js:15:3	Expected 'Physics' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:16:5	Expected 'return' at column 9, not column 5.
./app/scripts/modules/physics/bodies.js:17:7	Expected 'init' at column 13, not column 7.
./app/scripts/modules/physics/bodies.js:18:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:19:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:19:13	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bodies.js:20:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:20:13	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bodies.js:21:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:21:13	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bodies.js:22:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:22:13	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bodies.js:23:11	Expected 'restitution' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:24:11	Expected 'cof' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:25:11	Expected 'mass' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:26:11	Expected 'treatment' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:27:11	Expected 'vertices' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:28:13	Expected 'x' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:29:13	Expected 'y' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:30:11	Expected '}' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:31:13	Expected 'x' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:32:13	Expected 'y' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:33:11	Expected '}' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:34:13	Expected 'x' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:35:13	Expected 'y' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:36:11	Expected '}' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:37:13	Expected 'x' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:38:13	Expected 'y' at column 29, not column 13.
./app/scripts/modules/physics/bodies.js:39:11	Expected '}' at column 25, not column 11.
./app/scripts/modules/physics/bodies.js:40:9	Expected '}' at column 21, not column 9.
./app/scripts/modules/physics/bodies.js:42:9	Expected 'parent' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:43:7	Expected '}' at column 13, not column 7.
./app/scripts/modules/physics/bodies.js:44:5	Expected '}' at column 9, not column 5.
./app/scripts/modules/physics/bodies.js:45:3	Expected '}' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:47:3	Expected 'Physics' at column 5, not column 3.
./app/scripts/modules/physics/bodies.js:48:5	Expected 'return' at column 9, not column 5.
./app/scripts/modules/physics/bodies.js:49:7	Expected 'init' at column 13, not column 7.
./app/scripts/modules/physics/bodies.js:50:9	Expected 'var' at column 17, not column 9.
./app/scripts/modules/physics/bodies.js:50:9	Too many errors. (37% scanned).
FAIL	./app/scripts/modules/physics/bounds.js (17)
./app/scripts/modules/physics/bounds.js:2:3	Expected 'use strict' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:4:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:5:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:5:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bounds.js:7:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:7:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bounds.js:8:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:8:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bounds.js:9:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:9:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bounds.js:10:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:10:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bounds.js:12:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/physics/bounds.js:12:7	Combine this with the previous 'var' statement.
./app/scripts/modules/physics/bounds.js:13:5	Expected 'frame' at column 13, not column 5.
./app/scripts/modules/physics/bounds.js:14:3	Expected '}' at column 9, not column 3.
./app/scripts/modules/physics/bounds.js:16:3	Expected 'return' at column 5, not column 3.
FAIL	./app/scripts/modules/pixi/spriteCache.js (12)
./app/scripts/modules/pixi/spriteCache.js:2:3	Expected 'use strict' at column 5, not column 3.
./app/scripts/modules/pixi/spriteCache.js:4:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/pixi/spriteCache.js:5:3	Expected 'var' at column 5, not column 3.
./app/scripts/modules/pixi/spriteCache.js:5:7	Combine this with the previous 'var' statement.
./app/scripts/modules/pixi/spriteCache.js:7:5	Expected 'var' at column 13, not column 5.
./app/scripts/modules/pixi/spriteCache.js:9:5	Expected 'assetLoader' at column 13, not column 5.
./app/scripts/modules/pixi/spriteCache.js:10:7	Expected 'console' at column 17, not column 7.
./app/scripts/modules/pixi/spriteCache.js:11:5	Expected '}' at column 13, not column 5.
./app/scripts/modules/pixi/spriteCache.js:13:5	Expected 'assetLoader' at column 13, not column 5.
./app/scripts/modules/pixi/spriteCache.js:14:5	Expected 'assetLoader' at column 13, not column 5.
./app/scripts/modules/pixi/spriteCache.js:15:3	Expected '}' at column 9, not column 3.
./app/scripts/modules/pixi/spriteCache.js:16:3	Expected 'return' at column 5, not column 3.

# JSLint failed, 734 violations in 21.  21 files scanned.
